title,subtitle,artist,img_link,year
Mercury and Argus,"Crayon lithography, Pen lithography, Scraper...","Sensi y Baldachi, Gaspar; Real Establecimiento Litográfico de Madrid; Madrazo y Agudo, José...",https://content.cdnprado.net/imagenes/Documentos/imgsem/6b/6bba/6bba2958-ab0d-4752-aac9-8bdb0d97c7cc/5aa28d71-dce3-451e-b625-32430803c9a1_268.jpg,1929
Venus with an Organist and Cupid,"Crayon lithography, Pen lithography, Scraper...","Sensi y Baldachi, Gaspar; Real Establecimiento Litográfico de Madrid; Madrazo y Agudo, José...",https://content1.cdnprado.net/imagenes/Documentos/imgsem/39/391f/391f54ab-0098-4b5f-a997-36f8bec8371c/d406fdac-9a76-4c9f-9000-f096ead2d030_268.jpg,1929
The Flight into Egypt,"Crayon lithography, Pen lithography, Scraper...","Palmaroli, Cayetano; Real Establecimiento Litográfico de Madrid; Madrazo y Agudo, José...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/b2/b22d/b22d3f86-da20-4dc5-8c08-b8e2e84ba910/730a07aa-e715-4e35-a88c-0c910d9b8eda_268.jpg,1929
The Martyrdom of Saint Stephen,"Crayon lithography, Pen lithography, Scraper...","Guglielmi, Augusto; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/10/1045/10453c86-d990-4e32-b1e4-81f8926f5b11/332f1338-1c7b-44b1-9047-151dc1a11547_268.jpg,1929
The Finding of Moses,"Crayon lithography, Pen lithography, Scraper...","Pic de Leopold, Andreas; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/e1/e1aa/e1aa5710-810a-4580-b4c6-b4f0b03a034c/c4fb0d43-a037-4cb8-a305-15fa54196feb_268.jpg,1929
The Trinity,"Crayon lithography, Pen lithography, Printing on japon...","Legrand, Luis Carlos; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/76/76ab/76ab5117-6710-4670-a1f9-4128f892f7f1/649c0395-5d11-4146-9aee-34f348ba143e_268.jpg,1929
The Apparition of Saint Peter to Saint Peter Nolasco,"Crayon lithography, Pen lithography, Printing on japon...","Legrand, Luis Carlos; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/e8/e828/e828ac84-9eb3-468b-a6b6-5da1fb769a69/9c05f681-302e-465a-967b-d445b54a8d2f_268.jpg,1929
The Emperor Charles V at Mühlberg,"Crayon lithography, Pen lithography, Printing on japon...","Legrand, Luis Carlos; Real Establecimiento Litográfico de Madrid; Madrazo y Agudo, José...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/0d/0d56/0d56d6f7-0630-4e80-a7ee-a2c4f0f20045/0b08732f-9895-44f6-938a-d2028c57648a_268.jpg,1929
Women Gladiators,"Crayon lithography, Pen lithography, Printing on japon...","Taylor, Isidore-Justine-Séverin -Lithographer- (Attributed To); Ribera, Jusepe de, lo...",https://content.cdnprado.net/imagenes/Documentos/imgsem/8c/8cc4/8cc4de6d-cfb5-4a11-a7d7-0d03aeb4f74a/afbde61d-1022-4d3d-9b64-4e17654e6802_268.jpg,1929
The Rape of Hippodamia,"Crayon lithography, Pen lithography, Printing on japon...","Rubens, Peter Paul (And Workshop); Jorro, José; Madrazo y Agudo, José de; Rea...",https://content1.cdnprado.net/imagenes/Documentos/imgsem/6a/6abb/6abbd532-ef69-4c71-a88e-98a1723e17bf/afa86b10-9d9b-4c47-96d2-35248fe258bd_268.jpg,1929
The Annunciation,"Crayon lithography, Scraper, Lithographic aquatint on wove...","Real Establecimiento Litográfico de Madrid; Guglielmi, Augusto; Madrazo y...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/8f/8f87/8f877099-2946-4f74-a889-91a112a57716/859fafc8-29c7-41b3-b592-d6dc6a94f361_268.jpg,1929
The Adoration of the Shepherds,"Crayon lithography, Pen lithography, Scraper...","Feillet, Pierre Jacques; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/dd/dd05/dd05b341-3d6b-4d56-a788-217ee7c8adc7/ec3337ee-63c1-48b7-afe4-74377a722bb2_268.jpg,1929
The penitent Magdalen,"Crayon lithography, Pen lithography, Scraper...","Blanco, Enrique; Giordano, Luca (Author Of The Original Work); Madrazo y Agudo, José de; Rea...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/69/6967/69679bda-ecdb-44d6-98f7-59109d12008f/d38919f7-99a8-4a3a-ae71-01e5bad0435f_268.jpg,1929
The Annunciation,"Crayon lithography, Scraper, Lithographic aquatint on wove...","Guglielmi, Augusto; Real Establecimiento Litográfico de Madrid; Madrazo y Agudo, José...",https://content.cdnprado.net/imagenes/Documentos/imgsem/4f/4f85/4f85aaab-9ad5-4fb8-8a69-e37f64a47cc8/d0d0265f-cee6-46a1-8a64-2b48c2f5a166_268.jpg,1929
Solomon worshipping Idols,"Crayon lithography, Scraper, Lithographic aquatint on wove...","Beltrán, Ramón; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content1.cdnprado.net/imagenes/Documentos/imgsem/f7/f787/f787a8ec-d91b-4e25-a096-68692646127b/3d4b48ef-24e4-4529-b876-834b6ea8756f_268.jpg,1929
The Calling of Saint Matthew,"Crayon lithography, Pen lithography, Scraper...","Taylor, Isidore-Justine-Séverin -Lithographer- (Attributed To); Pareja, Juan de (Author Of The...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/29/2919/29193d20-f876-40ec-97d8-388d627dbe14/314a9aa0-a98e-4815-8244-1efd48e8bc59_268.jpg,1929
A Stop at an Inn,"Crayon lithography, Pen lithography, Scraper...","Pic de Leopold, Andreas; Real Establecimiento Litográfico de Madrid; Madrazo y Agudo, José...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/9b/9b42/9b426af4-2281-4be4-a9c2-1147a200f4ac/a3a50a86-89ee-496f-b9f0-e49cc802948e_268.jpg,1929
The Adoration of the Magi,"Crayon lithography, Scraper, Lithographic aquatint on wove...","Palmaroli, Cayetano; Real Establecimiento Litográfico de Madrid; Madrazo y Agudo, José...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/d5/d5b1/d5b19362-9d1e-4f2a-9faa-0dbc3381fa78/859b5443-39d7-47a3-baa2-c3edb76e1f2d_268.jpg,1929
The Three Graces,"Crayon lithography, Pen lithography, Scraper...","Feillet, Pierre Jacques; Real Establecimiento Litográfico de Madrid; Madrazo y Agudo, José...",https://content1.cdnprado.net/imagenes/Documentos/imgsem/85/855c/855c7300-2095-45ed-88c8-4ae31c2d906d/7b8cfebc-f773-4b90-bab8-f28b4c695ca2_268.jpg,1929
The Empress Isabel of Portugal,"Crayon lithography, Pen lithography, Scraper...","Rodríguez, Cayetano; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content2.cdnprado.net/imagenes/Documentos/imgsem/14/1457/14577f43-545a-450a-adcc-1b15491a1582/ecdbe1c1-8585-43ca-8d67-19d2f78f61a0_268.jpg,1929
Triumph of Bacchus,"Crayon lithography, Pen lithography, Scraper...","Rodríguez, Cayetano; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/a8/a83a/a83abb05-eb58-43e7-81b9-1b7d470f6280/9da73697-0a57-4bce-a41e-c7baf058dc2b_268.jpg,1929
The Rape of Proserpine,"Crayon lithography, Pen lithography, Scraper...","Rubens, Peter Paul (And Workshop); Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/94/94a2/94a2dfbe-4b19-4ed5-8960-daa430423a3d/4a59f987-c434-4596-a1b9-0f4dcc0b3c5a_268.jpg,1929
"The Holy Family, Saint Ildephonsus, Saint John the Evangelist and...","Crayon lithography, Scraper, Lithographic aquatint on wove...","Sensi y Baldachi, Gaspar; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content1.cdnprado.net/imagenes/Documentos/imgsem/60/60ed/60ed0aa5-73c1-4309-aaf2-508051b5a89e/7c52cd25-7f7e-43b2-948b-cb0c904ff414_268.jpg,1929
The Visitation,"Crayon lithography, Pen lithography, Scraper...","Beltrán, Ramón; Real Establecimiento Litográfico de Madrid; Madrazo y Agudo, José...",https://content2.cdnprado.net/imagenes/Documentos/imgsem/83/83ed/83ed8c4b-eb35-4af9-815b-14a0bb7a440c/77106829-c9e1-419c-a507-da96baa3fdd9_268.jpg,1929
The Burial of Saint Stephen,"Crayon lithography, Pen lithography, Scraper...","Guglielmi, Augusto; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/6b/6baa/6baaef3e-9b7e-4990-8e56-9480890a69d4/4d04bcd2-173c-4a77-8802-0de637b5cf71_268.jpg,1929
The Andrians,"Crayon lithography, Pen lithography, Scraper...","Zöllner, Ludwid Theodor; Real Establecimiento Litográfico de Madrid; Madrazo y Agudo, José...",https://content.cdnprado.net/imagenes/Documentos/imgsem/fc/fc9c/fc9c517b-f08a-4222-ac7d-dfb7d91738f6/a51b8765-7049-4b3c-9175-b2e26075afdd_268.jpg,1929
Landscape with a Hermit preaching to Animals,"Crayon lithography, Pen lithography, Scraper...","Pic de Leopold, Andreas; Dughet, Gaspard (Author Of The Original Work); Real...",https://content1.cdnprado.net/imagenes/Documentos/imgsem/4f/4f63/4f63d3f8-b883-420a-a258-45ad5442866a/8eb817fd-0b15-4d8c-a78c-36adcfe87610_268.jpg,1929
The Worship to Venus,"Crayon lithography, Pen lithography, Scraper...","Feillet, Pierre Jacques; Real Establecimiento Litográfico de Madrid; Madrazo y Agudo, José...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/f5/f557/f5579fe5-2fba-4ca3-9d50-7cc0a47a849a/72025840-7b0e-420d-ab31-46099517b446_268.jpg,1929
The Baptism of Christ,"Crayon lithography, Pen lithography, Scraper...","Amerigó y Morales, Ramón; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/5d/5df1/5df17134-03e3-46e6-900d-f09d604ef19a/f48c61dc-d299-4064-bc48-71d6baa7c9bf_268.jpg,1929
View of Zaragoza,"Crayon lithography, Pen lithography, Scraper...","Asselineau, Leon-Augusto; Real Establecimiento Litográfico de Madrid; Madrazo y Agudo, José...",https://content.cdnprado.net/imagenes/Documentos/imgsem/ac/ac8d/ac8da0c1-2d75-4895-97c5-cdc843ffe0e6/50c9386e-a493-428f-8fce-a1cde6bdbb6f_268.jpg,1929
"The Holy Family, Saint Ildephonsus, Saint John the Evangelist and...","Crayon lithography, Printing on japon, Scraper, Lithographic...","Sensi y Baldachi, Gaspar; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content1.cdnprado.net/imagenes/Documentos/imgsem/30/3074/30743f2e-b0f0-4043-a11f-c8152a54345b/6546c308-2063-424b-aba7-a5c3c4ee4f35_268.jpg,1929
Saint Peter freed by an Angel,"Crayon lithography, Pen lithography, Scraper...","Palmaroli, Cayetano; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/b9/b9ba/b9baf1c2-9831-4ad8-a4be-08ba5b5ef72a/7c351429-48b8-4119-8aa5-bcf417ac4680_268.jpg,1929
Saint Peter freed by an Angel,"Crayon lithography, Pen lithography, Printing on japon...","Palmaroli, Cayetano; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/91/91de/91de4859-1b9a-4087-bb99-3a44cd37eef9/8904163f-c7fc-4bda-ab51-8cfb897e9215_268.jpg,1929
Landscape,"Crayon lithography, Pen lithography, Scraper...","Alexis, Victor; Boudewijns, Adriaen Fransz (Author Of The Original Work); Madrazo y...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/e0/e047/e047d17f-92eb-463c-abac-6f7b4840ebf4/e81048fd-b940-43cc-a486-a5612fff3691_268.jpg,1929
Landscape,"Crayon lithography, Pen lithography, Printing on japon...","Alexis, Victor",https://content1.cdnprado.net/imagenes/Documentos/imgsem/1e/1e8c/1e8ca008-4646-4897-9795-056f2218c0d0/6bbb958e-e282-48fc-867a-a9acbf9248f1_268.jpg,1929
"The Holy Family, Saint Ildephonsus, Saint John the Evangelist and...","Crayon lithography, Scraper, Lithographic aquatint on wove...","Sensi y Baldachi, Gaspar; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/8a/8a3e/8a3ed87e-7943-4ade-8a2b-e25a01e39a84/41757a6e-ea31-4298-9145-fc0b5d5120ec_268.jpg,1929
The Agony in the Garden,"Crayon lithography, Pen lithography, Scraper...","Guglielmi, Augusto; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/89/8922/89223a07-9fb4-44ce-86e1-70adfd45128f/14328789-45c4-4b91-8218-f50cd8cf6913_268.jpg,1929
The Adoration of the Magi,"Crayon lithography, Pen lithography, Scraper...","Palmaroli, Cayetano; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/41/4174/4174068b-2384-4018-a436-053ff2b918a6/8ffb1678-fe1e-48d4-94f4-8d89fe0ab8d9_268.jpg,1929
The Apparition of Saint Peter to Saint Peter Nolasco,"Crayon lithography, Pen lithography, Printing on japon...","Legrand, Luis Carlos; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content1.cdnprado.net/imagenes/Documentos/imgsem/a8/a818/a8185a56-4ffe-4a6e-8453-fd5e94ee16f4/1269f9c1-aca5-479a-bcbd-5420630e6cad_268.jpg,1929
The Vision of Saint Peter Nolasco,"Crayon lithography, Pen lithography, Printing on japon...","Legrand, Luis Carlos; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content2.cdnprado.net/imagenes/Documentos/imgsem/60/60fe/60fecd03-02a7-4497-885f-496d7d251196/5693551f-776b-4dbc-8655-4366d7330eba_268.jpg,1929
Mary with Child,"Crayon lithography, Pen lithography, Scraper...","Guglielmi, Augusto; Orley, Bernard Van (Author Of The Original Work); Madrazo y...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/b4/b429/b429ccea-dac1-4723-a18f-ac38222c1936/ef80c3ac-1448-4cd4-9a3a-36f301692b10_268.jpg,1929
Act of Devotion by Rudolf I of Habsburg,"Crayon lithography, Pen lithography, Scraper...","Rubens, Peter Paul (Author Of The Original Work); Wildens, Jan (Author Of The Original...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/4c/4c6c/4c6c52ca-4b88-4297-a2f3-4438a5cb6ecb/e865cc04-776a-4211-ad94-a917b99e46de_268.jpg,1929
Mercury and Argus,"Crayon lithography, Pen lithography, Scraper...","Sensi y Baldachi, Gaspar; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/2d/2de0/2de0087a-c629-483b-8cb1-4b30503437de/baab4d33-94e9-40bb-847b-8fe52cbe97c8_268.jpg,1929
The Taking of Christ,"Crayon lithography, Pen lithography, Scraper...","Palmaroli, Cayetano; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/22/22f5/22f549e7-1625-4738-9d04-6fb3f4c9ab22/98688764-074a-4c12-a0b4-579f922f024a_268.jpg,1929
The Flight into Egypt,"Crayon lithography, Pen lithography, Scraper...","Palmaroli, Cayetano; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/d0/d085/d085c261-eea0-408f-bd00-91693f2d920b/d68e72a0-d6dd-49da-9a03-46e1993d40fc_268.jpg,1929
The Martyrdom of Saint Stephen,"Crayon lithography, Pen lithography, Scraper...","Guglielmi, Augusto; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content.cdnprado.net/imagenes/Documentos/imgsem/d7/d7fd/d7fd29e1-1236-4474-a682-c203c02b5152/4b676e03-ad0e-407e-b648-cf06022f5a64_268.jpg,1929
The Finding of Moses,"Crayon lithography, Pen lithography, Printing on japon...","Pic de Leopold, Andreas; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/10/1090/1090dbb4-5e4f-401f-8ed2-76d4175df39c/e6ab475e-3e24-4748-8619-b82d6d2e4623_268.jpg,1929
The Finding of Moses,"Crayon lithography, Pen lithography, Scraper...","Pic de Leopold, Andreas; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/9f/9fcc/9fcc8b8f-187d-465b-9707-6185056b2779/8e45802f-f090-41c0-b594-6caf65c1fe64_268.jpg,1929
The Visitation,"Crayon lithography, Pen lithography, Printing on japon...","Beltrán, Ramón; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content1.cdnprado.net/imagenes/Documentos/imgsem/1d/1d45/1d45852e-56eb-4656-aea5-72c989d40c9b/c73af657-b6e9-4b2c-aa6a-cb296928a26a_268.jpg,1929
The Visitation,"Crayon lithography, Pen lithography, Scraper...","Beltrán, Ramón; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content2.cdnprado.net/imagenes/Documentos/imgsem/0d/0d11/0d11f2b4-1dbb-44a4-bc78-af9e6a367d2c/594005ca-a104-4c2e-89c3-2f9f1c255de7_268.jpg,1929
The Burial of Saint Stephen,"Crayon lithography, Pen lithography, Scraper...","Guglielmi, Augusto; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/88/8848/884854e8-d136-46b4-ba7f-4bb33f3ab852/c5e557be-8adf-48bd-8e8c-9477ac689f21_268.jpg,1929
The Burial of Saint Stephen,"Crayon lithography, Pen lithography, Printing on japon...","Guglielmi, Augusto; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/a6/a6a6/a6a65c87-3601-409b-9169-cdb6a9908cf4/a258b41c-5b3f-4258-8cec-861bb6e86d56_268.jpg,1929
Landscape with a Hermit preaching to Animals,"Crayon lithography, Pen lithography, Scraper...","Pic de Leopold, Andreas",https://content1.cdnprado.net/imagenes/Documentos/imgsem/90/9084/90846bc0-f1fb-4892-8a2d-51de88811a4e/f1dc2a0e-61af-4a00-b07b-2bc2c050981b_268.jpg,1929
Landscape with a Hermit preaching to Animals,"Crayon lithography, Pen lithography, Printing on japon...","Pic de Leopold, Andreas; Dughet, Gaspard (Author Of The Original Work); Madrazo y...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/fa/fa83/fa833cb4-6fa6-466d-8644-44d043b404e7/aa5f952b-3fd7-4273-9060-1212e371c7b0_268.jpg,1929
The Baptism of Christ,"Crayon lithography, Pen lithography, Scraper...","Amerigó y Morales, Ramón; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/b6/b64e/b64e6344-b85b-40c1-af73-53a192032893/10721dc9-ff42-45d5-928b-774327d78645_268.jpg,1929
The Brazen Serpent,"Crayon lithography, Scraper, Lithographic aquatint on wove...","Blanco y Assensio, Alejandro; Dyck, Anthony Van (Author Of The Original Work); Madrazo y...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/aa/aa43/aa438175-6db5-4101-ae0c-1b637283b521/e7efffd4-1460-46bb-80a0-858c784a25eb_268.jpg,1929
The Brazen Serpent,"Crayon lithography, Printing on japon, Scraper, Lithographic...","Blanco y Assensio, Alejandro; Dyck, Anthony Van (Author Of The Original Work); Madrazo y...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/b0/b094/b0947b41-4905-4773-a123-084389d91f7a/d58d11c4-0ff8-4f2b-8158-acfdb63105b8_268.jpg,1929
Solomon worshipping Idols,"Crayon lithography, Scraper, Lithographic aquatint on wove...","Beltrán, Ramón; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/e5/e5b5/e5b532b8-7717-4bb0-9787-905af335c67b/76c7b98a-b2dc-4b56-8ac8-d1f030993855_268.jpg,1929
Solomon worshipping Idols,"Crayon lithography, Printing on japon, Scraper, Lithographic...","Beltrán, Ramón; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/9f/9fa7/9fa7dba5-7639-4364-8ac2-527e1ad25ea1/f570cb54-8e78-45fb-b9fa-4d971f78ea4b_268.jpg,1929
The Adoration of the Magi,"Crayon lithography, Scraper, Lithographic aquatint on wove...","Palmaroli, Cayetano; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/91/91ac/91acc103-119e-4b03-9cd6-882472e6775c/149236ce-99e5-4e9f-b33d-855315c322a9_268.jpg,1929
The Calling of Saint Matthew,"Crayon lithography, Pen lithography, Scraper...","Taylor, Isidore-Justine-Séverin -Lithographer- (Attributed To); Pareja, Juan de (Author Of The...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/a0/a0dc/a0dc9f61-993e-4cf0-98fd-8f5967b397e0/c4543413-b310-4ba7-bb21-aad3e5884c14_268.jpg,1929
The Calling of Saint Matthew,"Crayon lithography, Pen lithography, Printing on japon...","Taylor, Isidore-Justine-Séverin -Lithographer- (Attributed To); Pareja, Juan de (Author Of The...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/26/26a3/26a309ce-c274-4277-8207-bbc57369f741/cd52a645-c4aa-47d0-8ff3-278317102c7d_268.jpg,1929
The Three Graces,"Crayon lithography, Pen lithography, Printing on japon...","Feillet, Pierre Jacques; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/ab/abb1/abb12e37-5409-4532-9c39-de11d402af6e/23a0fff3-f931-48a0-b16e-6824a862dd89_268.jpg,1929
A Stop at an Inn,"Crayon lithography, Pen lithography, Scraper...","Pic de Leopold, Andreas; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content.cdnprado.net/imagenes/Documentos/imgsem/b6/b68f/b68fe14d-7999-4441-aa8a-f81eabdbbd3d/874452ed-0561-4b21-b393-a1c54b5fcf2f_268.jpg,1929
A Stop at an Inn,"Crayon lithography, Pen lithography, Printing on japon...","Pic de Leopold, Andreas; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content1.cdnprado.net/imagenes/Documentos/imgsem/e7/e7b6/e7b6cedb-29aa-48bf-9156-f358f84cf1ad/c5103e36-c5c3-4937-bca1-e7749996b074_268.jpg,1929
The Empress Isabel of Portugal,"Crayon lithography, Pen lithography, Scraper...","Rodríguez, Cayetano; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/4c/4c3d/4c3d8fae-2696-43f5-a8ac-4ecee24611b2/b2da22c7-05ff-461f-9355-0d9ffeae4078_268.jpg,1929
The Triumph of Bacchus,"Crayon lithography, Pen lithography, Scraper...","Rodríguez, Cayetano; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/47/4766/4766801c-d1be-429e-a881-165d5d59e2aa/b25ac958-6b86-449e-a536-377b5d5f14a5_268.jpg,1929
The Triumph of Bacchus,"Crayon lithography, Pen lithography, Printing on japon...","Rodríguez, Cayetano; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/17/17a0/17a0d98c-4247-4939-9afa-3cbea7c148c1/f2f37d82-0961-489f-858e-fb352859911e_268.jpg,1929
The Rape of Proserpine,"Crayon lithography, Pen lithography, Scraper...","Rubens, Peter Paul (And Workshop); Madrazo y Agudo, José de; Rodríguez, Cayetano...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/be/be8f/be8fc2ce-9cbe-4c41-a062-622d4f8debde/9f94adb9-4f12-47d3-a302-28404e7079a8_268.jpg,1929
Landscape with Buildings,"Crayon lithography, Pen lithography, Scraper...","Pic de Leopold, Andreas; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content1.cdnprado.net/imagenes/Documentos/imgsem/80/8044/8044c344-c80c-44a9-95e2-6d3cdec42cc3/6214f556-9e7e-42ea-bbd7-f06ec141ea4c_268.jpg,1929
Landscape with Buildings,"Crayon lithography, Pen lithography, Printing on japon...","Pic de Leopold, Andreas; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content2.cdnprado.net/imagenes/Documentos/imgsem/ce/ce8b/ce8b7892-bd1a-4a4a-9dbe-a76a5aa96f09/3b710c17-8d7e-41ed-bf63-3b0d666310db_268.jpg,1929
The Vision of Saint Peter Nolasco,"Crayon lithography, Pen lithography, Scraper...","Legrand, Luis Carlos; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/70/70b6/70b64084-89f3-4861-b2b8-99dda65303c0/304b8f8e-7ead-46ce-a439-c1586ad23db2_268.jpg,1929
The Vision of Saint Peter Nolasco,"Crayon lithography, Pen lithography, Printing on japon...","Legrand, Luis Carlos; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/55/558a/558a7fa8-d47b-4e48-97e4-1c0d967745d8/da8744c3-53c1-46a6-80fe-97d9db280e5a_268.jpg,1929
The Apparition of Saint Peter to Saint Peter Nolasco,"Crayon lithography, Pen lithography, Printing on japon...","Legrand, Luis Carlos; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content1.cdnprado.net/imagenes/Documentos/imgsem/d5/d523/d523b6b7-2854-4147-87af-c55c2d18a1a7/aff29062-5c73-49be-916d-1bc0899c4e51_268.jpg,1929
The Apparition of Saint Peter to Saint Peter Nolasco,"Crayon lithography, Pen lithography, Scraper...","Legrand, Luis Carlos; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/0a/0a94/0a940c15-5c85-4d80-8c52-1c8e6a84f61d/00a44ec9-7f96-42d7-9347-bd83b24387dd_268.jpg,1929
The Adoration of the Shepherds,"Crayon lithography, Pen lithography, Scraper...","Legrand, Luis Carlos; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/a6/a6aa/a6aab424-5aa2-446c-82a1-bc77f6354658/b160f049-4330-452a-85f3-4751012637ff_268.jpg,1929
View of Zaragoza,"Crayon lithography, Pen lithography, Scraper...","Asselineau, Leon-Augusto; Madrazo y Agudo, José de; Real Establecimiento Litográfico...",https://content.cdnprado.net/imagenes/Documentos/imgsem/32/323d/323de578-c5a5-4d17-9f49-32a15dd2ca61/904ea53f-47ad-4271-a88c-48dbd35e20c6_268.jpg,1929
Penitent Magdalene,"Crayon lithography, Pen lithography, Scraper...","Blanco, Enrique; Giordano, Luca (Author Of The Original Work); Madrazo y Agudo, José de; Rea...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/af/afab/afab3433-c803-43bb-9a33-4519da3a3bbb/75db1f8a-602a-4c31-b027-ebaa91aa4326_268.jpg,1929
Penitent Magdalene,"Crayon lithography, Pen lithography, Printing on japon...","Blanco, Enrique; Giordano, Luca (Author Of The Original Work); Madrazo y Agudo, José de; Rea...",https://content3.cdnprado.net/imagenes/Documentos/imgsem/c9/c9ec/c9eccc3d-f5fa-4638-af9d-f3811a40e08c/d460540a-010e-427a-b694-41489625778a_268.jpg,1929
