title,subtitle,artist,img_link,year,img_name
Portrait of a Woman aged 35,Oil on panel,"Floris, Frans",https://content3.cdnprado.net/imagenes/Documentos/imgsem/8d/8d07/8d078d4d-7647-4089-854a-04c0dcf90cbb/d97cc66f-cbfd-4623-ba80-aadbc14184dd_268.jpg,1555,d97cc66f-cbfd-4623-ba80-aadbc14184dd_268.jpg
Portrait of a Man aged 48,Oil on panel,"Floris, Frans",https://content3.cdnprado.net/imagenes/Documentos/imgsem/de/de26/de26bdce-95ea-4503-9286-d0655f8a2903/243f0004-deaf-4e36-a184-edaa39c6cd89_268.jpg,1555,243f0004-deaf-4e36-a184-edaa39c6cd89_268.jpg
Philip II,Oil on panel,"Mor, Anthonis",https://content3.cdnprado.net/imagenes/Documentos/imgsem/f8/f8ce/f8ce1527-e9d0-44b0-a2db-b80222d675d8/cb2a9a2a-8b0f-4f95-b968-57e45cb1b7ab_268.jpg,1558,cb2a9a2a-8b0f-4f95-b968-57e45cb1b7ab_268.jpg
Prince Don Carlos,Oil on canvas,"Sánchez Coello, Alonso",https://content3.cdnprado.net/imagenes/Documentos/imgsem/e7/e7fc/e7fcf4c2-9d07-4165-ad57-022257ce8d65/dd73f7c7-2823-4b3a-b114-10951f1b5020_268.jpg,1559,dd73f7c7-2823-4b3a-b114-10951f1b5020_268.jpg
Saint Stephen ordained as a Deacon,Oil on panel,"Falcó, Onofre",https://content.cdnprado.net/imagenes/Documentos/imgsem/fe/fe44/fe440e9d-0144-4c61-bea5-ee2bd209fd91/4ad57972-989d-4e9a-84a8-d58893b38ba4_268.jpg,1560,4ad57972-989d-4e9a-84a8-d58893b38ba4_268.jpg
Saint Stephen in the Synagogue,Oil on panel,"Juanes, Juan de (Vicente Juan Masip)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/1d/1d4c/1d4c555c-14d8-45a7-a716-4ff2ec224c49/bd1591c9-2b1b-4e86-bf73-2172c7db0d50_268.jpg,1562,bd1591c9-2b1b-4e86-bf73-2172c7db0d50_268.jpg
Saint Stephen accused of Blasphemy,Oil on panel,"Juanes, Juan de (Vicente Juan Masip)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/5c/5c45/5c4521f9-ec56-4d32-ab1c-ff682e49d8c2/6e2ac5c5-dc37-4a46-a160-14d254346bbe_268.jpg,1562,6e2ac5c5-dc37-4a46-a160-14d254346bbe_268.jpg
Saint Stephen led to his Martyrdom,Oil on panel,"Juanes, Juan de (Vicente Juan Masip)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/2f/2f35/2f35775b-c8a8-445a-834e-6a5b5e535cf0/19b59c05-92c2-4810-9fb8-d6a90b96759b_268.jpg,1562,19b59c05-92c2-4810-9fb8-d6a90b96759b_268.jpg
The Martyrdom of Saint Stephen,Oil on panel,"Juanes, Juan de (Vicente Juan Masip)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/63/637b/637be782-674b-47db-bd73-1789aecdd2d4/4ff9d42d-9d4e-4c72-bff3-c90f1ea4c56c_268.jpg,1562,4ff9d42d-9d4e-4c72-bff3-c90f1ea4c56c_268.jpg
The Burial of Saint Stephen,Oil on panel,"Juanes, Juan de (Vicente Juan Masip)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/fc/fc4f/fc4f3975-176a-4729-97c0-eeab0fe9de72/7fbc6182-b13d-4965-8687-e6fa2ac6ed5e_268.jpg,1562,7fbc6182-b13d-4965-8687-e6fa2ac6ed5e_268.jpg
The Last Supper,Oil on panel,"Juanes, Juan de (Vicente Juan Masip)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/28/2800/2800c04d-a3ad-41eb-a75b-fe359d7d1dde/a8119619-739b-4c67-9a2e-bc428f658f6d_268.jpg,1562,a8119619-739b-4c67-9a2e-bc428f658f6d_268.jpg
Christ on the Way to Calvary,Oil on canvas,Titian (Tiziano Vecellio),https://content3.cdnprado.net/imagenes/Documentos/imgsem/8e/8eb4/8eb4c2f7-56e4-49cf-ab3e-4a23f82c718b/5680e3b6-5e8d-40e5-ac91-2242e3af0f94_268.jpg,1560,5680e3b6-5e8d-40e5-ac91-2242e3af0f94_268.jpg
Saint Catherine of Alexandria,Oil on canvas,Titian (Tiziano Vecellio),https://content3.cdnprado.net/imagenes/Documentos/imgsem/a2/a27a/a27a3d6f-fe1c-4f66-b976-aa660b005784/73f2e2ef-0e0b-4e63-a287-aa6a39da0426_268.jpg,1560,73f2e2ef-0e0b-4e63-a287-aa6a39da0426_268.jpg
Portrait of a Woman,Oil on canvas,Titian (Tiziano Vecellio) (And Workshop),https://content3.cdnprado.net/imagenes/Documentos/imgsem/2f/2fe0/2fe0f825-e423-4f8e-9fe8-42af8cc4ff6a/c54f5589-6e7a-4653-93d9-b0b1fcb4a574_268.jpg,1560,c54f5589-6e7a-4653-93d9-b0b1fcb4a574_268.jpg
Christ among the Doctors in the Temple,Oil on canvas,"Veronese, Paolo (Paolo Cagliari)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/32/321d/321d5e33-6fa1-43d9-8c84-e5055d03476b/0f791c89-4a23-4117-aba1-3557d5e09bf0_268.jpg,1560,0f791c89-4a23-4117-aba1-3557d5e09bf0_268.jpg
Young man from the Sanuto family chooses Virtue over Vice,Oil on canvas,"Veronese, Paolo (Paolo Cagliari)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/d4/d46f/d46fa143-0d64-4c31-b8a1-2f52d4240918/4f826b6a-b692-4575-a68d-064cced6d177_268.jpg,1560,4f826b6a-b692-4575-a68d-064cced6d177_268.jpg
Portrait of a Knight of the Order of Santiago,Oil on panel,"Juanes, Juan de (Vicente Juan Masip)",https://content.cdnprado.net/imagenes/Documentos/imgsem/45/453b/453bdc54-5944-4038-a148-72151922e09d/43437d06-8cd3-4f19-876f-cdf6d37c93c0_268.jpg,1560,43437d06-8cd3-4f19-876f-cdf6d37c93c0_268.jpg
Landscape with Shepherds,Oil on panel,"Dalem, Cornelis Van",https://content3.cdnprado.net/imagenes/Documentos/imgsem/4f/4ffb/4ffbc432-0f64-432b-86cf-aff1663eb72f/ee0dbfb1-4dab-48ba-a661-e09cda61fbcc_268.jpg,1560,ee0dbfb1-4dab-48ba-a661-e09cda61fbcc_268.jpg
"Perejón, Buffoon of the Count of Benavente and of the Grand Duke of Alba",Oil on canvas,"Mor, Anthonis",https://content3.cdnprado.net/imagenes/Documentos/imgsem/72/724b/724b1f54-4ea6-465e-9d49-fd2999884e4c/fb884047-0b65-4564-bae5-b528f391029c_268.jpg,1560,fb884047-0b65-4564-bae5-b528f391029c_268.jpg
Lady with Gold Chains,Oil on canvas,"Mor, Anthonis",https://content3.cdnprado.net/imagenes/Documentos/imgsem/0d/0d59/0d59f363-325e-410e-a3b4-d53501d2c32f/fa731403-be89-40db-8a03-b08459e0ed3e_268.jpg,1560,fa731403-be89-40db-8a03-b08459e0ed3e_268.jpg
A Soldier,Oil on canvas,"Moroni, Giovanni Battista",https://content3.cdnprado.net/imagenes/Documentos/imgsem/4b/4bb6/4bb61343-80a0-490b-b202-d9a4b1d576ad/ab1567ec-dc89-48f8-b1f3-b1ac0d5c168a_268.jpg,1560,ab1567ec-dc89-48f8-b1f3-b1ac0d5c168a_268.jpg
"Pietro Manna, Physician from Cremona",Oil on canvas,"Anguissola, Lucia",https://content3.cdnprado.net/imagenes/Documentos/imgsem/c3/c367/c36775d8-10f4-443e-a1fe-c49e73a1c5ef/a2f875bf-3124-4897-8815-bbaa3a0f424c_268.jpg,1557,a2f875bf-3124-4897-8815-bbaa3a0f424c_268.jpg
"Giovanni Battista Caselli, Poet from Cremona",Oil on canvas,"Anguissola, Sofonisba",https://content3.cdnprado.net/imagenes/Documentos/imgsem/f1/f106/f106661c-11c1-4e5f-ba6e-7992ac8d1b4c/9ac73e40-0b3e-4204-bc42-c7eed9dcb6c7_268.jpg,1558,9ac73e40-0b3e-4204-bc42-c7eed9dcb6c7_268.jpg
Self-portrait,Oil on canvas,Titian (Tiziano Vecellio),https://content3.cdnprado.net/imagenes/Documentos/imgsem/ab/abc6/abc62514-eb24-4c67-9843-8a8505fe1b61/81690de7-c95d-47e8-8ab8-94e9c2d75378_268.jpg,1562,81690de7-c95d-47e8-8ab8-94e9c2d75378_268.jpg
The Wedding at Cana,Oil on canvas,"Veronese, Paolo (Paolo Cagliari) (Workshop Of)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/e0/e09e/e09e2827-44a2-480a-ac3b-26cdca74e840/6d48f384-daf4-4e3c-b864-06455b9a8471_268.jpg,1562,6d48f384-daf4-4e3c-b864-06455b9a8471_268.jpg
The Presentation of Jesus in the Temple,Oil on panel,"Morales, Luis de",https://content1.cdnprado.net/imagenes/Documentos/imgsem/e0/e025/e0251389-4f49-44ff-b6f0-3cf52c15dee7/a0d03818-cc9e-4dbc-b995-bc8204043569_268.jpg,1562,a0d03818-cc9e-4dbc-b995-bc8204043569_268.jpg
The Agony in the Garden,Oil on canvas,Titian (Tiziano Vecellio),https://content3.cdnprado.net/imagenes/Documentos/imgsem/b1/b17a/b17a21bc-a765-4f2f-82ae-2815f8005e87/b1c8ea44-4c58-4a1e-bde3-28f1603ff182_268.jpg,1562,b1c8ea44-4c58-4a1e-bde3-28f1603ff182_268.jpg
The Burial of Christ,Oil on canvas,Titian (Tiziano Vecellio),https://content3.cdnprado.net/imagenes/Documentos/imgsem/81/8183/818366f2-095f-4ae9-bdf8-6e9b7e853c98/7707c245-32d1-4333-a5e5-9dbb19482069_268.jpg,1559,7707c245-32d1-4333-a5e5-9dbb19482069_268.jpg
Saint Stephen / The Imposition of the Chasuble on Saint Ildephonsus,Oil on panel,"Correa de Vivar, Juan",https://content3.cdnprado.net/imagenes/Documentos/imgsem/1f/1fe6/1fe67ceb-b5d6-4af4-ac60-2cae1a7a5fbd/ba237a86-d20c-48f0-b047-775df1b5d774_268.jpg,1559,ba237a86-d20c-48f0-b047-775df1b5d774_268.jpg
Saint Lawrence / Saint Hilary,Oil on panel,"Correa de Vivar, Juan",https://content3.cdnprado.net/imagenes/Documentos/imgsem/71/71cf/71cff54c-68c8-4be5-8704-15713fe411a8/8b48dc37-7edb-4fbf-9af0-c3d48b9fc644_268.jpg,1559,8b48dc37-7edb-4fbf-9af0-c3d48b9fc644_268.jpg
Altarpiece of the Annunciation,Oil on panel,"Correa de Vivar, Juan",https://content2.cdnprado.net/imagenes/Documentos/imgsem/88/88f0/88f0c430-0d2c-46b1-9ab6-f712457b7e20/aae2fa67-009c-403d-a2da-d9363dd6d7d9_268.jpg,1559,aae2fa67-009c-403d-a2da-d9363dd6d7d9_268.jpg
"Joanna of Austria, sister of King Philip II of Spain",Oil on canvas,"Mor, Anthonis",https://content3.cdnprado.net/imagenes/Documentos/imgsem/d3/d3d0/d3d06131-46a4-4331-878f-786a3a8b5736/74512bab-b994-4596-965e-67b4e1dde682_268.jpg,1560,74512bab-b994-4596-965e-67b4e1dde682_268.jpg
Danaë and the Shower of Gold,Oil on canvas,Titian (Tiziano Vecellio),https://content3.cdnprado.net/imagenes/Documentos/imgsem/0d/0da1/0da1e69e-4d1d-4f25-b41a-bac3c0eb6a3c/c0c0097d-66eb-4202-b394-05abdb740a81_268.jpg,1565,c0c0097d-66eb-4202-b394-05abdb740a81_268.jpg
The Virgin nursing the Child,Oil on panel,"Morales, Luis de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/c1/c126/c1267edc-ff1c-4031-ab4f-6ea206ac8545/866e2bdb-6f8f-450e-83a4-5a00cd9488e5_268.jpg,1565,866e2bdb-6f8f-450e-83a4-5a00cd9488e5_268.jpg
Tityus,Oil on canvas,Titian (Tiziano Vecellio),https://content3.cdnprado.net/imagenes/Documentos/imgsem/68/6855/68555098-f6fd-453f-ab0a-859385ce3b3a/c0968ee8-f226-4450-9a41-3e7c29630327_268.jpg,1565,c0968ee8-f226-4450-9a41-3e7c29630327_268.jpg
Christ carrying the Cross,Oil on canvas,Titian (Tiziano Vecellio),https://content3.cdnprado.net/imagenes/Documentos/imgsem/65/657f/657fa964-0040-48df-971e-88f0de5c6714/73389a57-cd89-42f6-9458-c3f635bfcd39_268.jpg,1565,73389a57-cd89-42f6-9458-c3f635bfcd39_268.jpg
Saint Margaret,Oil on canvas,Titian (Tiziano Vecellio),https://content.cdnprado.net/imagenes/Documentos/imgsem/d4/d41d/d41df4be-0e10-43a1-9ed9-44d8e675a3d8/548ca06b-baf8-4203-a4cd-d90a9f1d20b5_268.jpg,1565,548ca06b-baf8-4203-a4cd-d90a9f1d20b5_268.jpg
Ecce Homo,Oil on panel,"Morales, Luis de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/14/14b0/14b075b3-5205-42fb-9a9c-0ac3302704e2/d348dda6-d8b9-40ea-a881-abfa2043f3ca_268.jpg,1570,d348dda6-d8b9-40ea-a881-abfa2043f3ca_268.jpg
The Virgin Nursing the Child,Oil on panel,"Morales, Luis de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/bb/bb2e/bb2ee95c-bb14-4974-b1f1-71a1abf95f57/9532d5d2-a3c8-4fb7-a3dd-ab900da107d9_268.jpg,1565,9532d5d2-a3c8-4fb7-a3dd-ab900da107d9_268.jpg
The Virgin Nursing the Child,Oil on panel,"Morales, Luis de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/e8/e811/e8113630-066e-4a55-9911-c28664820ba9/3f7e477d-0381-4385-bb2c-daa3841568fe_268.jpg,1565,3f7e477d-0381-4385-bb2c-daa3841568fe_268.jpg
Christ Justifying his Passion,Oil on panel,"Morales, Luis de",https://content.cdnprado.net/imagenes/Documentos/imgsem/a5/a59a/a59acc7b-439a-4131-8087-e7456b5879e7/2c307065-15a4-47bb-8185-5b7b8385b8c3_268.jpg,1565,2c307065-15a4-47bb-8185-5b7b8385b8c3_268.jpg
Infernal Landscape,Oil on panel,Anonymous,https://content3.cdnprado.net/imagenes/Documentos/imgsem/4d/4d7c/4d7c0087-97ca-4733-b254-1dbff152911d/61957d4e-dc07-4d8d-9d26-ebbe54f02ef6_268.jpg,1565,61957d4e-dc07-4d8d-9d26-ebbe54f02ef6_268.jpg
The Annuncation,Oil on panel,"Morales, Luis de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/4e/4e61/4e618b5f-9fcc-450a-aac6-e8741ff63b6c/60f3f83c-5515-437c-9893-7943236da82f_268.jpg,1565,60f3f83c-5515-437c-9893-7943236da82f_268.jpg
The Virgin and Child,Oil on panel,"Morales, Luis de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/8f/8f87/8f878ec5-598a-403c-aa89-c0ce698dc8bf/c0c93c8e-4fc1-47b4-b432-b10991a59bcd_268.jpg,1565,c0c93c8e-4fc1-47b4-b432-b10991a59bcd_268.jpg
The Virgin Dolorosa,Oil on panel,"Morales, Luis de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/b8/b857/b8570932-2f0a-47d4-a294-3dde62406075/48892201-07b8-401b-b4ae-6444b54b5c32_268.jpg,1570,48892201-07b8-401b-b4ae-6444b54b5c32_268.jpg
Isabel de Valois holding a Portrait of Philip II,Oil on canvas,"Anguissola, Sofonisba",https://content3.cdnprado.net/imagenes/Documentos/imgsem/6a/6a41/6a414693-46ab-4617-b3e5-59e061fcc165/83394227-51f5-4572-89b1-a1380ae0e855_268.jpg,1565,83394227-51f5-4572-89b1-a1380ae0e855_268.jpg
Saint Juan de Ribera,"Oil, Tempera on panel","Morales, Luis de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/f2/f244/f244298f-28ff-4559-bcde-c5ffb34d088f/ad174a1c-9755-4401-846d-1d1c44db5b16_268.jpg,1566,ad174a1c-9755-4401-846d-1d1c44db5b16_268.jpg
Saint John the Baptist,Oil on panel,"Morales, Luis de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/43/437a/437a2dc2-336a-4a11-b12a-a713b7198e5e/7c5ffa73-a225-41b6-b24f-ce3560ecd658_268.jpg,1566,7c5ffa73-a225-41b6-b24f-ce3560ecd658_268.jpg
The Crucifixion,Oil on panel,"Morales, Luis de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/3e/3ea8/3ea8f0ef-090b-4010-b88b-f7f17d937b09/a2673d95-76d5-485a-9018-359c7ea71c14_268.jpg,1566,a2673d95-76d5-485a-9018-359c7ea71c14_268.jpg
The Resurrection of Christ,Oil on panel,"Morales, Luis de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/f7/f754/f754d6f8-b0f7-41b0-8e75-5c8dede809c2/ddc4bb84-9153-434d-a2b0-fd201cbdbba8_268.jpg,1566,ddc4bb84-9153-434d-a2b0-fd201cbdbba8_268.jpg
Saint Jerome,Oil on panel transferred to canvas,"Campi, Antonio",https://content3.cdnprado.net/imagenes/Documentos/imgsem/a6/a61e/a61ef988-fd99-45e0-9c6e-50ad3b325b9c/f9ce3fd8-ffa1-4e0a-9d59-c582fb7a3abb_268.jpg,1566,f9ce3fd8-ffa1-4e0a-9d59-c582fb7a3abb_268.jpg
A Lady in her Bath (Diane de Poitiers?),Oil on oak panel,"Clouet, François (Workshop Of)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/53/5380/53802163-fa8b-4ff9-909d-a48f08dabb4a/733f0849-c5f5-4f8f-90be-088e16b74bb2_268.jpg,1566,733f0849-c5f5-4f8f-90be-088e16b74bb2_268.jpg
The Triumph of Death,Oil on panel,"Bruegel The Elder, Pieter",https://content3.cdnprado.net/imagenes/Documentos/imgsem/d3/d3d8/d3d82b0b-9bf2-4082-ab04-66ed53196ccc/6ae08086-cafc-4cfe-b8d8-c3849c4136db_268.jpg,1563,6ae08086-cafc-4cfe-b8d8-c3849c4136db_268.jpg
The Birth of the Virgin,Oil on panel,"Morales, Luis de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/84/843a/843a02b6-5b27-48b8-8d76-f97c1d5cf99f/2042b335-f731-461f-afb4-695af1e38ddb_268.jpg,1567,2042b335-f731-461f-afb4-695af1e38ddb_268.jpg
The Baptism of Christ,Oil on panel,"Navarrete ""el Mudo"", Juan Fernández",https://content3.cdnprado.net/imagenes/Documentos/imgsem/7a/7ac9/7ac9dfc6-9032-4259-8d3b-a72de09a7d88/9d054f83-29c5-42a5-8448-f15d47b04396_268.jpg,1567,9d054f83-29c5-42a5-8448-f15d47b04396_268.jpg
Lady with a Yellow Flower,Oil on panel,"Cronenburch, Adriaen Van",https://content.cdnprado.net/imagenes/Documentos/imgsem/00/0012/001233d5-723d-417d-ad0c-f91f3af91a0b/4a8bab74-ca91-450a-b5b7-39dd61e2d7f3_268.jpg,1567,4a8bab74-ca91-450a-b5b7-39dd61e2d7f3_268.jpg
Lady wearing a Cross,Oil on canvas,"Mor, Anthonis",https://content3.cdnprado.net/imagenes/Documentos/imgsem/0a/0a68/0a68d4a8-66d8-453c-8c6d-8cd6d3b045b4/7490f6d5-a6fa-460f-8ad8-7dc297d230b2_268.jpg,1567,7490f6d5-a6fa-460f-8ad8-7dc297d230b2_268.jpg
Expulsion of the Merchants from the Temple,Oil on canvas,"Bassano, Jacopo (Jacopo Dal Ponte)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/11/11b8/11b863bc-d37e-4b52-9ff2-1ef3497d23e5/7393d8f8-519f-456a-b547-351a36391823_268.jpg,1568,7393d8f8-519f-456a-b547-351a36391823_268.jpg
A Market,Oil on panel,"Beuckelaer, Joachim",https://content3.cdnprado.net/imagenes/Documentos/imgsem/3d/3d50/3d50447c-810b-4345-a020-e2f68f757017/cd053c16-3218-489e-8788-7246e01a99ce_268.jpg,1564,cd053c16-3218-489e-8788-7246e01a99ce_268.jpg
Portrait of a Seated Woman,Oil on panel,"Mor, Anthonis",https://content3.cdnprado.net/imagenes/Documentos/imgsem/bc/bcaf/bcaf77f0-fced-4711-9cfa-e00dca31fca6/5fde519e-9fd8-4ef5-8501-bdc92f2e1a8c_268.jpg,1565,5fde519e-9fd8-4ef5-8501-bdc92f2e1a8c_268.jpg
Villagers in a Market,Oil on panel,"Aertsen, Pieter",https://content3.cdnprado.net/imagenes/Documentos/imgsem/78/786b/786ba6f3-bc12-4d76-9cd8-3e992d47e497/08277e8d-bfd2-474e-a4eb-8c443948c74e_268.jpg,1565,08277e8d-bfd2-474e-a4eb-8c443948c74e_268.jpg
Pietà,Oil on panel,"Morales, Luis de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/58/5880/58803f48-3ae7-40ce-9811-ee3e878f1a81/a9ccfe6e-acba-412b-ae5d-07153e2be659_268.jpg,1570,a9ccfe6e-acba-412b-ae5d-07153e2be659_268.jpg
The Adoration of the Magi,Oil on panel,"Morales, Luis de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/5a/5a7e/5a7efa6e-bd72-46cd-8445-ce6349f784cb/f7ed14d6-8f6f-4dd3-b8c3-cb5925d81a89_268.jpg,1570,f7ed14d6-8f6f-4dd3-b8c3-cb5925d81a89_268.jpg
The Adoration of the Shepherds,Oil on panel,"Morales, Luis de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/b9/b918/b918ed84-8874-4609-acfd-aade62bf907a/968ff83a-923f-4e90-a411-39e12e4ba472_268.jpg,1570,968ff83a-923f-4e90-a411-39e12e4ba472_268.jpg
Ecce Homo,Oil on canvas,Titian (Tiziano Vecellio) (Attributed To),https://content3.cdnprado.net/imagenes/Documentos/imgsem/67/6741/6741bab5-eef8-4737-841b-4e4aeec996d7/7f70f31f-220f-44bb-9119-247458ff361f_268.jpg,1570,7f70f31f-220f-44bb-9119-247458ff361f_268.jpg
Noli me tangere,Oil on panel,"Vallejo Cósida, Jerónimo Vicente",https://content3.cdnprado.net/imagenes/Documentos/imgsem/79/79a4/79a4be3a-5b92-4c14-a286-205d801b48c2/80cf397f-9747-4606-b39c-eb086bbebb16_268.jpg,1570,80cf397f-9747-4606-b39c-eb086bbebb16_268.jpg
Ecce Homo,Oil on pine panel,"Juanes, Juan de (Vicente Juan Masip)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/db/db2c/db2ce907-3058-4ceb-87e9-1cbfe24c81bf/83a11c27-8936-4c1b-8f29-1af8b8a3beb7_268.jpg,1570,83a11c27-8936-4c1b-8f29-1af8b8a3beb7_268.jpg
Self-portrait (?),Oil on panel,"Sánchez Coello, Alonso (Attributed To)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/1a/1a84/1a84d5e7-f51c-47db-9b57-404b84e162e2/2beb7dd4-33c3-4d89-98c0-d8202e919cd8_268.jpg,1570,2beb7dd4-33c3-4d89-98c0-d8202e919cd8_268.jpg
The Virgin and Child with the Infant Saint John the Baptist,Oil on panel,"Morales, Luis de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/53/5378/537840b0-16fe-40a9-844f-0411c2222827/4c2577f2-2866-43da-a4a9-c7a62978eba4_268.jpg,1570,4c2577f2-2866-43da-a4a9-c7a62978eba4_268.jpg
"Triptych of the Pietà, St John and St Mary Magdalene",Oil on panel,"Morales, Luis de (And Workshop)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/b6/b67f/b67f375a-b696-49bd-9cee-2aba1c5a3435/5caab071-b231-452d-ab4f-0c73caf50595_268.jpg,1570,5caab071-b231-452d-ab4f-0c73caf50595_268.jpg
The Flight into Egypt,Oil on pine panel,el Greco (Domenikos Theotokopoulos),https://content3.cdnprado.net/imagenes/Documentos/imgsem/79/7947/79475a35-d66d-47f6-b344-e4d1d9bfbdcf/40696114-f035-4752-a804-60410bef8880_268.jpg,1570,40696114-f035-4752-a804-60410bef8880_268.jpg
The Descent from the Cross,Oil on oak panel,"Kempeneer, Pieter",https://content3.cdnprado.net/imagenes/Documentos/imgsem/51/5107/51075288-a156-4c58-96dc-d021cb970e7a/0b0dd158-f71e-4f5b-8d59-baaacc61f8ae_268.jpg,1570,0b0dd158-f71e-4f5b-8d59-baaacc61f8ae_268.jpg
God reprimanding Adam,Oil on canvas,"Bassano, Jacopo (Jacopo Dal Ponte); Bassano, Francesco",https://content3.cdnprado.net/imagenes/Documentos/imgsem/c7/c723/c723c47e-e193-42be-8e0b-4c7882c89a24/03e4e1db-f6ac-4d07-a842-1cbf749d1d51_268.jpg,1570,03e4e1db-f6ac-4d07-a842-1cbf749d1d51_268.jpg
The Animals entering Noah’s Ark,Oil on canvas,"Bassano, Jacopo (Jacopo Dal Ponte)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/a2/a234/a234abf6-32db-48a2-9c13-c533b5ca3fd1/114587ab-89ef-477a-81f4-434399eb8493_268.jpg,1570,114587ab-89ef-477a-81f4-434399eb8493_268.jpg
Lazarus and Dives,Oil on canvas,"Bassano, Leandro",https://content3.cdnprado.net/imagenes/Documentos/imgsem/44/449e/449efb74-3344-4d5d-97ff-e6fb985dedb9/39fc8d53-9281-4c05-87b9-7c095121d05a_268.jpg,1570,39fc8d53-9281-4c05-87b9-7c095121d05a_268.jpg
The Return of the Prodigal Son,Oil on canvas,"Bassano, Jacopo (Jacopo Dal Ponte); Bassano, Francesco",https://content3.cdnprado.net/imagenes/Documentos/imgsem/c7/c7f8/c7f86324-43bb-4d98-b6d2-0c1e55be3fd5/f2458341-9318-4429-b3fb-eda243a12799_268.jpg,1570,f2458341-9318-4429-b3fb-eda243a12799_268.jpg
Portrait of an Unidentified Boy,Oil on oak panel,Anonymous,https://content.cdnprado.net/imagenes/Documentos/imgsem/44/44b2/44b22d8c-23dc-4616-8735-87b9dc152133/a2a51cdb-fa5b-4a4a-841b-60bad955307a_268.jpg,1570,a2a51cdb-fa5b-4a4a-841b-60bad955307a_268.jpg
"Margaret, Duchess of Parma / Mary of Portugal, Wife of Alessandro...",Oil on panel,"Mor, Anthonis",https://content3.cdnprado.net/imagenes/Documentos/imgsem/9b/9b22/9b22b608-a32c-4122-a37e-c44e0f37dc96/5cca1048-99f6-4a02-af3b-eff3662af8ac_268.jpg,1565,5cca1048-99f6-4a02-af3b-eff3662af8ac_268.jpg
The Virgin and Child with a Spindle,Oil on panel,"Morales, Luis de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/c0/c0c6/c0c66c45-6950-4300-9c28-74a36441a913/331c7ddf-0ae2-458e-af46-0b1cc8627eac_268.jpg,1566,331c7ddf-0ae2-458e-af46-0b1cc8627eac_268.jpg
"Christ, Man of Sorrows",Oil on panel,"Morales, Luis de",https://content1.cdnprado.net/imagenes/Documentos/imgsem/e8/e8fc/e8fc114f-bdde-4f9c-a48c-1d4ed8613bb9/ce7ae023-062e-45c5-bd22-eb3364823b39_268.jpg,1566,ce7ae023-062e-45c5-bd22-eb3364823b39_268.jpg
The Israelites drinking the miraculous Water,Oil on canvas,"Bassano, Jacopo (Jacopo Dal Ponte)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/70/7053/7053eaaa-6ef4-4e61-9cf6-4d71a463d306/c0986de4-5ae5-47dd-b684-337ac98131dd_268.jpg,1568,c0986de4-5ae5-47dd-b684-337ac98131dd_268.jpg
Christ and the Centurion,Oil on canvas,"Veronese, Paolo (Paolo Cagliari)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/b5/b5be/b5be4149-9cb8-4f12-91a9-585694f63b6e/ecbc02c7-2f9b-461a-a486-30ce85e3fb40_268.jpg,1571,ecbc02c7-2f9b-461a-a486-30ce85e3fb40_268.jpg
Dama y niña,Oil on panel,"Cronenburch, Adriaen Van",https://content3.cdnprado.net/imagenes/Documentos/imgsem/62/62cb/62cb4d97-c4f4-4ca5-9dbd-1e2a6b4fa473/b67bf0aa-9c10-4ac0-bf59-2daeca21db51_268.jpg,1567,b67bf0aa-9c10-4ac0-bf59-2daeca21db51_268.jpg
